timestamp,ox,oy,oz,r1x,r1y,r1z,r2x,r2y,r2z
10020.820818,48.450701,9.790191,1.064932,374.629321,-2420.782075,-58.232338,-209.967421,-2281.700507,-55.079608
10020.820818,48.450701,9.790191,1.064932,-200.761766,-2275.865976,-14.782879,374.912967,-2410.927948,-12.236436
10020.820818,48.450701,9.790191,1.064932,395.871646,-2493.445879,-827.299263,-97.863694,-2387.736675,-792.199403
10020.854174,48.448639,9.744300,1.064244,-1559.955561,-1411.169903,-69.145175,-1859.109510,-1029.071147,-50.808421
10020.854174,48.448639,9.744300,1.064244,-1072.663598,-1906.038360,-952.673554,-849.730555,-2058.872143,-749.327677
10020.854174,48.448639,9.744300,1.064244,-661.089475,-2152.310597,-481.626740,-1110.012294,-1888.288654,-805.903821
10020.854174,48.448639,9.744300,1.064244,-955.399561,-1969.709407,-337.368640,-591.198625,-2176.426758,-376.371706
10020.854174,48.448639,9.744300,1.064244,-968.794472,-1965.441562,-371.747663,-597.198985,-2177.671887,-415.107139
10020.854174,48.448639,9.744300,1.064244,-624.861091,-2165.187037,-423.759423,-964.525774,-1969.887837,-386.066054
10020.854174,48.448639,9.744300,1.064244,-919.009386,-1928.813696,-5.608912,-535.357276,-2141.516805,-21.559042
10020.854174,48.448639,9.744300,1.064244,-598.798884,-2173.848997,-385.759473,-965.882516,-1964.908810,-352.298390
10020.854174,48.448639,9.744300,1.064244,-531.807475,-2149.420727,-49.147203,-938.569882,-1926.573632,-47.139905
10020.854174,48.448639,9.744300,1.064244,401.469661,-2487.586427,-859.670906,-119.279567,-2375.301439,-828.004150
10020.854174,48.448639,9.744300,1.064244,401.196779,-2488.478675,-827.987924,-105.559256,-2380.146625,-798.570716
10020.854174,48.448639,9.744300,1.064244,-204.132148,-2350.087824,-732.240403,317.804255,-2476.930767,-776.459639
10020.854174,48.448639,9.744300,1.064244,359.558954,-2483.566906,-755.131720,-18.549350,-2405.327710,-734.530363
10020.854174,48.448639,9.744300,1.064244,-218.697050,-2334.048780,-457.271994,284.664526,-2463.420142,-504.295854
10020.854174,48.448639,9.744300,1.064244,-204.570128,-2333.937027,-404.990546,363.736591,-2470.600617,-437.876175
10020.854174,48.448639,9.744300,1.064244,-206.037329,-2337.542006,-448.999285,271.922378,-2458.808076,-471.772086
10020.854174,48.448639,9.744300,1.064244,264.855911,-2455.392760,-445.577802,-199.473760,-2336.632124,-415.429278
10020.854174,48.448639,9.744300,1.064244,-199.765400,-2271.830060,-13.229350,381.036847,-2406.702421,-9.821810
10020.854174,48.448639,9.744300,1.064244,375.313453,-2416.457453,-59.185568,-196.052909,-2283.202765,-59.547023
10020.854174,48.448639,9.744300,1.064244,172.105181,-2430.630443,-372.860781,-211.590679,-2326.840564,-360.259592
10020.854174,48.448639,9.744300,1.064244,-203.769943,-2349.398795,-800.081458,283.589711,-2469.887472,-841.916116
10020.887567,48.443433,9.699264,1.062321,-1575.347948,-1389.933787,-64.992606,-1854.512218,-1032.838466,-51.151803
10020.887567,48.443433,9.699264,1.062321,-1167.165210,-1821.592268,-1047.344190,-852.871967,-2052.094635,-753.790776
10020.887567,48.443433,9.699264,1.062321,-664.031547,-2146.580340,-482.365658,-1122.886440,-1873.580975,-815.190409
10020.887567,48.443433,9.699264,1.062321,-615.563666,-2165.656918,-425.277906,-966.693527,-1964.878582,-390.569523
10020.887567,48.443433,9.699264,1.062321,-967.268606,-1962.850376,-376.082268,-616.098078,-2164.459338,-415.481282
10020.887567,48.443433,9.699264,1.062321,-961.274410,-1961.914173,-337.322877,-605.949928,-2165.360105,-377.016146
10020.887567,48.443433,9.699264,1.062321,-601.216748,-2169.221037,-391.801459,-964.473570,-1961.716817,-351.863982
10020.887567,48.443433,9.699264,1.062321,-938.546833,-1913.254200,-6.687284,-532.624003,-2138.829893,-19.166016
10020.887567,48.443433,9.699264,1.062321,-525.196570,-2149.510596,-51.520793,-943.376651,-1919.086844,-43.000220
10020.887567,48.443433,9.699264,1.062321,405.976849,-2483.223481,-858.711779,-100.799434,-2375.687319,-832.881967
10020.887567,48.443433,9.699264,1.062321,-230.690502,-2335.533304,-798.232876,264.167334,-2461.372268,-845.709824
10020.887567,48.443433,9.699264,1.062321,306.788248,-2469.058291,-834.544251,-218.691676,-2339.773587,-789.384455
10020.887567,48.443433,9.699264,1.062321,370.521467,-2480.327496,-761.156531,-14.122774,-2401.731749,-732.663694
10020.887567,48.443433,9.699264,1.062321,-198.650781,-2347.069959,-740.140135,372.895005,-2480.515195,-777.292535
10020.887567,48.443433,9.699264,1.062321,256.157013,-2449.366978,-442.640469,-220.300112,-2325.577955,-415.450813
10020.887567,48.443433,9.699264,1.062321,-179.160424,-2275.431959,-14.324863,384.466700,-2403.915005,-10.504893
10020.887567,48.443433,9.699264,1.062321,378.513455,-2413.514071,-59.747968,-219.825475,-2271.850048,-59.856932
10020.887567,48.443433,9.699264,1.062321,168.805049,-2425.669820,-371.109595,-205.734400,-2324.556947,-358.908200
10020.887567,48.443433,9.699264,1.062321,-209.161566,-2332.460779,-451.207774,292.803721,-2457.968746,-470.252613
10020.887567,48.443433,9.699264,1.062321,-172.009935,-2340.510496,-407.108106,380.162456,-2468.557662,-435.902105
10020.920941,48.437589,9.654900,1.058952,-1084.328410,-1885.788473,-965.065585,-858.817087,-2043.956738,-758.562860
10020.920941,48.437589,9.654900,1.058952,-670.242730,-2140.239886,-487.888868,-1121.909993,-1869.153212,-813.407546
10020.920941,48.437589,9.654900,1.058952,-976.672316,-1952.983338,-376.567065,-606.506680,-2165.867967,-417.019857
10020.920941,48.437589,9.654900,1.058952,-630.132705,-2155.184160,-425.681495,-968.818050,-1959.675894,-390.723166
10020.920941,48.437589,9.654900,1.058952,-603.922738,-2164.225359,-387.983586,-970.201438,-1954.304007,-352.245827
10020.920941,48.437589,9.654900,1.058952,-963.331457,-1956.913252,-337.592058,-604.367828,-2162.983758,-378.274552
10020.920941,48.437589,9.654900,1.058952,-527.125155,-2145.577429,-48.670043,-941.361660,-1917.553697,-43.577782
10020.920941,48.437589,9.654900,1.058952,-943.810488,-1907.184666,-7.588973,-538.666933,-2134.021662,-20.672415
10020.920941,48.437589,9.654900,1.058952,-201.737011,-2341.221142,-808.321994,300.050159,-2464.402652,-844.810774
10020.920941,48.437589,9.654900,1.058952,-206.327805,-2340.970261,-740.227286,320.173350,-2469.335105,-781.796035
10020.920941,48.437589,9.654900,1.058952,-140.226762,-2352.055346,-457.594799,395.745280,-2471.742998,-476.351997
10020.920941,48.437589,9.654900,1.058952,283.185131,-2451.988692,-445.895326,-205.160456,-2328.096412,-419.305963
10020.920941,48.437589,9.654900,1.058952,-197.092482,-2329.481981,-405.734993,312.361646,-2456.154905,-437.597090
10020.920941,48.437589,9.654900,1.058952,-198.898802,-2267.018793,-14.421000,387.761975,-2402.867469,-9.654404
10020.920941,48.437589,9.654900,1.058952,381.673008,-2412.330823,-58.789539,-195.378921,-2277.141927,-56.031245
10020.920941,48.437589,9.654900,1.058952,409.642794,-2481.251272,-840.011677,-85.553284,-2377.375302,-804.980875
10020.920941,48.437589,9.654900,1.058952,307.858174,-2465.057027,-862.376591,-207.748942,-2338.583570,-828.404677
10020.920941,48.437589,9.654900,1.058952,175.711081,-2424.643517,-370.050455,-208.557103,-2320.540361,-355.742096
10020.954288,48.430065,9.609601,1.054682,-674.404698,-2134.741429,-489.190265,-1128.032896,-1858.795480,-818.843340
10020.954288,48.430065,9.609601,1.054682,-1059.179337,-1899.877109,-940.778096,-834.707583,-2053.861804,-738.171569
10020.954288,48.430065,9.609601,1.054682,-973.050509,-1951.549365,-377.554714,-602.686183,-2164.750960,-418.900561
10020.954288,48.430065,9.609601,1.054682,-977.963071,-1943.814431,-339.396811,-612.652926,-2156.079258,-379.637667
10020.954288,48.430065,9.609601,1.054682,-610.233939,-2161.940706,-428.257631,-968.452860,-1957.108713,-401.491176
10020.954288,48.430065,9.609601,1.054682,-608.178886,-2159.268750,-389.522461,-970.232247,-1950.597748,-353.438824
10020.954288,48.430065,9.609601,1.054682,-943.683625,-1903.738145,-4.787739,-530.637911,-2135.368260,-18.943510
10020.954288,48.430065,9.609601,1.054682,-531.348074,-2141.080197,-46.197219,-944.937295,-1911.665602,-40.853762
10020.954288,48.430065,9.609601,1.054682,304.018516,-2461.699149,-867.311645,-221.344883,-2330.664158,-827.416271
10020.954288,48.430065,9.609601,1.054682,395.232356,-2476.901867,-842.206977,-121.882856,-2363.431633,-805.404760
10020.954288,48.430065,9.609601,1.054682,-219.846524,-2331.884703,-806.776358,262.047205,-2454.934913,-852.459613
10020.954288,48.430065,9.609601,1.054682,-156.538681,-2353.890965,-748.458264,396.479399,-2478.624375,-785.432436
10020.954288,48.430065,9.609601,1.054682,258.461972,-2445.824210,-442.421678,-214.221331,-2322.817260,-420.121165
10020.954288,48.430065,9.609601,1.054682,-197.228361,-2327.342687,-407.738245,307.707140,-2454.013259,-438.378922
10020.954288,48.430065,9.609601,1.054682,392.455224,-2412.565646,-54.339621,-186.601518,-2278.443786,-55.098401
10020.954288,48.430065,9.609601,1.054682,175.920493,-2423.386726,-372.135143,-208.705485,-2318.541195,-357.840318
10020.954288,48.430065,9.609601,1.054682,-207.563914,-2327.948493,-455.180213,295.546730,-2454.808626,-474.906775
10020.987645,48.419908,9.566671,1.049693,-1180.659560,-1790.285820,-1064.138470,-859.601825,-2034.197308,-763.165739
10020.987645,48.419908,9.566671,1.049693,-675.797178,-2130.527416,-489.099946,-1109.488937,-1867.759446,-805.186369
10020.987645,48.419908,9.566671,1.049693,-979.059735,-1939.412261,-339.306360,-610.027166,-2154.268362,-380.016642
10020.987645,48.419908,9.566671,1.049693,-623.721230,-2152.052728,-427.755999,-973.611506,-1948.942613,-391.805486
10020.987645,48.419908,9.566671,1.049693,-974.161707,-1947.049354,-377.399212,-604.103229,-2160.866840,-419.005969
10020.987645,48.419908,9.566671,1.049693,-613.612792,-2153.470192,-389.488909,-971.340560,-1946.171197,-353.333428
10020.987645,48.419908,9.566671,1.049693,-915.360918,-1919.167195,-4.285383,-531.833549,-2131.816831,-15.203364
10020.987645,48.419908,9.566671,1.049693,-524.527689,-2142.261232,-47.436579,-945.981523,-1908.207344,-41.237490
10020.987645,48.419908,9.566671,1.049693,424.695507,-2476.846505,-874.354078,-127.425628,-2357.021039,-840.209944
10020.987645,48.419908,9.566671,1.049693,420.118554,-2477.396355,-847.145425,-77.185027,-2373.181536,-811.756895
10020.987645,48.419908,9.566671,1.049693,397.776998,-2476.456566,-769.280673,-23.664606,-2389.977452,-733.107863
10020.987645,48.419908,9.566671,1.049693,-139.914592,-2355.779798,-750.385539,400.161326,-2476.492980,-785.289674
10020.987645,48.419908,9.566671,1.049693,302.309016,-2452.177582,-451.851669,-198.190467,-2325.317847,-417.674214
10020.987645,48.419908,9.566671,1.049693,-200.168908,-2327.793135,-456.401874,359.581985,-2463.324471,-479.283907
10020.987645,48.419908,9.566671,1.049693,-189.807282,-2327.320760,-409.072368,240.357342,-2438.072108,-414.369209
10020.987645,48.419908,9.566671,1.049693,396.367510,-2412.375580,-55.803368,-201.275825,-2271.612778,-54.235390
10020.987645,48.419908,9.566671,1.049693,174.470300,-2421.072264,-372.127910,-201.305490,-2318.670356,-359.250241
10020.987645,48.419908,9.566671,1.049693,-112.070906,-2362.455995,-821.772706,365.540983,-2469.237990,-854.561329
10021.021008,48.410904,9.519010,1.045097,-676.646749,-2125.788998,-492.383613,-1100.802138,-1869.319937,-801.108030
10021.021008,48.410904,9.519010,1.045097,-1097.521279,-1857.182571,-986.223888,-857.028379,-2030.704801,-765.652292
10021.021008,48.410904,9.519010,1.045097,-624.506352,-2147.533041,-431.195915,-974.411275,-1944.076628,-389.872435
10021.021008,48.410904,9.519010,1.045097,-598.220336,-2156.995584,-393.824563,-975.698352,-1939.047338,-351.609060
10021.021008,48.410904,9.519010,1.045097,-978.569167,-1939.851217,-375.625239,-609.165015,-2153.858779,-417.415858
10021.021008,48.410904,9.519010,1.045097,-524.758257,-2138.275387,-46.804957,-946.064115,-1904.405819,-39.900716
10021.021008,48.410904,9.519010,1.045097,427.370235,-2471.281355,-878.178393,-69.731274,-2368.484495,-847.429605
10021.021008,48.410904,9.519010,1.045097,427.300614,-2472.685170,-846.966158,-74.373575,-2368.464664,-815.539806
10021.021008,48.410904,9.519010,1.045097,-196.144640,-2332.551590,-745.696808,342.604228,-2462.215989,-790.317001
10021.021008,48.410904,9.519010,1.045097,275.587310,-2442.529642,-450.077584,-212.597740,-2316.076055,-419.724724
10021.021008,48.410904,9.519010,1.045097,-197.095907,-2324.076581,-455.808782,297.587284,-2448.403335,-479.224349
10021.021008,48.410904,9.519010,1.045097,177.845039,-2417.049690,-372.055366,-197.987982,-2315.219985,-358.877070
10021.021008,48.410904,9.519010,1.045097,-109.285529,-2357.750399,-825.498430,368.270679,-2463.808338,-858.441942
10021.054374,48.399991,9.471944,1.041710,-676.611225,-2119.209364,-495.605065,-1111.768972,-1855.391535,-813.482650
10021.054374,48.399991,9.471944,1.041710,-1110.888931,-1839.050345,-1009.573145,-854.548370,-2025.618142,-767.864275
10021.054374,48.399991,9.471944,1.041710,-971.910266,-1934.812129,-339.647940,-602.562896,-2146.441191,-377.886154
10021.054374,48.399991,9.471944,1.041710,-604.324137,-2150.378021,-430.849651,-970.086843,-1942.677242,-401.750289
10021.054374,48.399991,9.471944,1.041710,-974.528695,-1937.390725,-377.899127,-600.745597,-2151.305408,-421.364569
10021.054374,48.399991,9.471944,1.041710,-610.059776,-2144.190269,-391.905007,-971.558572,-1936.699481,-353.918927
10021.054374,48.399991,9.471944,1.041710,-522.849467,-2132.407361,-46.344767,-947.953841,-1897.928344,-38.210868
10021.054374,48.399991,9.471944,1.041710,-42.706707,-2367.210688,-835.081953,445.675513,-2463.161405,-866.295928
10021.054374,48.399991,9.471944,1.041710,437.639514,-2461.474795,-879.844102,-81.755373,-2355.500154,-849.309383
10021.054374,48.399991,9.471944,1.041710,433.339342,-2462.216777,-852.816600,-95.437117,-2352.956672,-816.036713
10021.054374,48.399991,9.471944,1.041710,-188.928940,-2325.939790,-750.567792,384.054602,-2457.623695,-794.296973
10021.054374,48.399991,9.471944,1.041710,-182.424175,-2316.669450,-408.675877,327.863293,-2440.609366,-441.923260
10021.054374,48.399991,9.471944,1.041710,-161.759392,-2327.264490,-460.063612,360.371241,-2448.154120,-478.432024
10021.054374,48.399991,9.471944,1.041710,186.631772,-2409.475450,-373.784762,-193.515238,-2308.406922,-359.046417
10021.054374,48.399991,9.471944,1.041710,278.808119,-2433.196133,-450.714534,-199.548286,-2312.142029,-420.889736
10021.087748,48.389113,9.425331,1.039822,-676.981568,-2112.517849,-505.708123,-1133.758453,-1833.820637,-834.085464
10021.087748,48.389113,9.425331,1.039822,-1071.107335,-1866.878536,-972.301677,-845.943820,-2024.376254,-767.215634
10021.087748,48.389113,9.425331,1.039822,-620.939788,-2134.980912,-430.527895,-985.595894,-1926.085958,-387.323652
10021.087748,48.389113,9.425331,1.039822,-982.202278,-1927.295760,-377.648408,-601.215962,-2143.691174,-421.962818
10021.087748,48.389113,9.425331,1.039822,-606.484963,-2138.160856,-387.935186,-975.452695,-1929.050393,-353.593233
10021.087748,48.389113,9.425331,1.039822,-972.074948,-1929.571633,-339.232590,-598.738452,-2140.952967,-378.776888
10021.087748,48.389113,9.425331,1.039822,440.433759,-2448.741490,-882.361126,-67.919382,-2348.747042,-852.723355
10021.087748,48.389113,9.425331,1.039822,440.889138,-2450.310685,-851.398511,-81.346947,-2346.462058,-819.479968
10021.087748,48.389113,9.425331,1.039822,-47.446235,-2355.234224,-835.479156,453.049098,-2451.145610,-864.833975
10021.087748,48.389113,9.425331,1.039822,430.577525,-2443.506426,-453.203811,-120.108508,-2327.804941,-428.798448
10021.087748,48.389113,9.425331,1.039822,-194.508563,-2306.985818,-457.026152,341.745864,-2433.432675,-481.331940
10021.087748,48.389113,9.425331,1.039822,-183.471309,-2306.864663,-410.073437,309.521620,-2425.612899,-440.122831
10021.087748,48.389113,9.425331,1.039822,189.186641,-2398.469564,-371.624132,-194.366458,-2298.308096,-355.715934
10021.087748,48.389113,9.425331,1.039822,435.186382,-2452.197980,-772.940381,52.229849,-2383.580627,-745.542775
10021.087748,48.389113,9.425331,1.039822,-125.073024,-2335.683046,-756.075518,437.959408,-2452.017526,-794.081448
10021.087748,48.389113,9.425331,1.039822,-103.483711,-2330.046100,-397.470073,254.085713,-2414.272009,-413.732797
10021.121114,48.378569,9.382607,1.040276,-727.607655,-2083.237398,-543.354568,-1155.496098,-1813.676939,-856.443544
10021.121114,48.378569,9.382607,1.040276,-1076.252978,-1858.226842,-988.337847,-844.316633,-2020.563301,-772.363924
10021.121114,48.378569,9.382607,1.040276,-972.519375,-1929.885485,-377.631235,-598.544322,-2139.329477,-422.431398
10021.121114,48.378569,9.382607,1.040276,-643.759699,-2114.565550,-386.315347,-976.734892,-1924.106437,-349.150251
10021.121114,48.378569,9.382607,1.040276,-622.316883,-2128.783087,-430.762075,-975.838940,-1929.223629,-392.077446
10021.121114,48.378569,9.382607,1.040276,449.436430,-2440.931205,-853.038610,-71.821664,-2340.889872,-820.875699
10021.121114,48.378569,9.382607,1.040276,-28.684900,-2351.771188,-838.496232,461.483474,-2441.662845,-866.444774
10021.121114,48.378569,9.382607,1.040276,383.304832,-2431.153481,-883.183524,-189.658869,-2304.858522,-843.930697
10021.121114,48.378569,9.382607,1.040276,-187.062583,-2308.935388,-751.858069,371.058471,-2433.252766,-792.621455
10021.121114,48.378569,9.382607,1.040276,350.729291,-2423.186844,-454.013924,-176.203730,-2302.508550,-420.939450
10021.121114,48.378569,9.382607,1.040276,-125.301778,-2320.933362,-462.161974,361.903907,-2426.250124,-475.997246
10021.121114,48.378569,9.382607,1.040276,-181.235986,-2299.678615,-405.765925,256.224974,-2406.916702,-433.489143
10021.121114,48.378569,9.382607,1.040276,185.844696,-2388.284185,-366.212928,-187.284922,-2293.225170,-356.917380
10021.121114,48.378569,9.382607,1.040276,-177.146893,-2300.162189,-396.691034,255.328218,-2405.198159,-413.962694
10021.121114,48.378569,9.382607,1.040276,428.549537,-2441.219641,-770.850556,-30.984875,-2354.225620,-740.732789
10021.154475,48.367985,9.344278,1.042153,-682.890902,-2102.254263,-515.759705,-1139.156482,-1824.390713,-856.783580
10021.154475,48.367985,9.344278,1.042153,-1079.328126,-1853.242971,-1000.785308,-816.198918,-2034.762415,-757.869047
10021.154475,48.367985,9.344278,1.042153,-610.963160,-2131.918949,-436.268404,-980.380288,-1924.797535,-393.335161
10021.154475,48.367985,9.344278,1.042153,-977.068429,-1925.459587,-378.876182,-599.436124,-2136.195156,-422.394063
10021.154475,48.367985,9.344278,1.042153,-668.472800,-2099.805702,-385.402415,-977.555751,-1922.601992,-355.049916
10021.154475,48.367985,9.344278,1.042153,455.573088,-2435.009579,-882.492209,-50.558952,-2340.852522,-858.902588
10021.154475,48.367985,9.344278,1.042153,462.238874,-2436.967886,-858.289368,-31.991628,-2347.345082,-825.841390
10021.154475,48.367985,9.344278,1.042153,-179.643188,-2307.495897,-751.621995,368.463636,-2427.888691,-794.231315
10021.154475,48.367985,9.344278,1.042153,-212.604946,-2297.518616,-636.021391,165.556780,-2395.513698,-674.020173
10021.154475,48.367985,9.344278,1.042153,-149.044632,-2310.105393,-462.266775,354.561572,-2420.712026,-481.397044
10021.154475,48.367985,9.344278,1.042153,303.528173,-2411.181127,-450.753738,-195.171102,-2292.976824,-422.033298
10021.154475,48.367985,9.344278,1.042153,-182.447971,-2295.899631,-409.241469,322.662874,-2413.304021,-440.339421
10021.154475,48.367985,9.344278,1.042153,-34.672967,-2345.969587,-840.871014,459.271082,-2435.916516,-873.059742
10021.154475,48.367985,9.344278,1.042153,-182.994054,-2294.472129,-394.716110,252.837576,-2399.898740,-411.066592
10021.154475,48.367985,9.344278,1.042153,183.584605,-2383.118655,-363.603565,-184.238986,-2290.426376,-356.173045
10021.187867,48.357486,9.306756,1.045689,-1141.244117,-1799.660105,-1079.259939,-823.187912,-2031.786513,-768.486951
10021.187867,48.357486,9.306756,1.045689,-684.191809,-2103.157825,-520.010857,-1124.921108,-1835.458685,-858.236833
10021.187867,48.357486,9.306756,1.045689,-670.480004,-2100.503874,-389.383357,-983.250455,-1920.092280,-356.331010
10021.187867,48.357486,9.306756,1.045689,-608.724198,-2134.654732,-440.162259,-985.903362,-1922.388422,-394.652659
10021.187867,48.357486,9.306756,1.045689,-982.660510,-1923.017055,-380.162599,-609.351309,-2133.207136,-425.616608
10021.187867,48.357486,9.306756,1.045689,-983.551815,-1918.278235,-342.079570,-598.748758,-2134.827532,-387.595553
10021.187867,48.357486,9.306756,1.045689,466.670749,-2438.210843,-889.356156,-17.862287,-2351.076011,-865.600107
10021.187867,48.357486,9.306756,1.045689,-197.660954,-2301.144799,-828.037644,314.772864,-2419.066365,-873.994498
10021.187867,48.357486,9.306756,1.045689,467.893611,-2439.676469,-863.722176,-45.385046,-2345.582810,-829.981996
10021.187867,48.357486,9.306756,1.045689,-22.960289,-2354.540002,-665.506616,420.195622,-2438.219325,-688.728637
10021.187867,48.357486,9.306756,1.045689,455.005259,-2432.467669,-440.024371,61.737460,-2366.264725,-442.662803
10021.187867,48.357486,9.306756,1.045689,-186.510395,-2300.507044,-463.549852,332.741522,-2420.029639,-485.486549
10021.187867,48.357486,9.306756,1.045689,-184.725129,-2297.033888,-410.465309,280.942241,-2408.979846,-440.481028
10021.187867,48.357486,9.306756,1.045689,-180.907107,-2297.015492,-396.494730,250.166133,-2401.434449,-410.023992
10021.187867,48.357486,9.306756,1.045689,185.542378,-2385.522303,-363.754709,-191.386044,-2289.485082,-351.971956
10021.187867,48.357486,9.306756,1.045689,420.368711,-2437.365870,-774.980124,-18.949782,-2355.081701,-747.124549
10021.187867,48.357486,9.306756,1.045689,-98.510972,-2333.154669,-765.139266,453.663154,-2440.642927,-798.392164
10021.221219,48.347628,9.273850,1.050132,-1101.299068,-1834.086260,-1058.606607,-822.182043,-2034.990578,-785.639358
10021.221219,48.347628,9.273850,1.050132,-738.177764,-2080.898001,-568.592043,-1026.169201,-1909.958745,-787.311314
10021.221219,48.347628,9.273850,1.050132,-597.067133,-2141.241361,-411.330552,-982.828398,-1922.598350,-353.768379
10021.221219,48.347628,9.273850,1.050132,-992.729418,-1919.831653,-387.681615,-612.257327,-2135.666417,-430.022952
10021.221219,48.347628,9.273850,1.050132,-607.504059,-2139.069077,-444.761850,-988.583389,-1923.907848,-401.874425
10021.221219,48.347628,9.273850,1.050132,-523.810685,-2120.464128,-45.245747,-967.385324,-1878.789053,-38.463021
10021.221219,48.347628,9.273850,1.050132,-14.616892,-2357.294225,-857.550430,481.945869,-2445.836861,-887.264283
10021.221219,48.347628,9.273850,1.050132,338.687072,-2426.820433,-900.228020,-198.704753,-2304.017852,-856.645301
10021.221219,48.347628,9.273850,1.050132,333.619095,-2427.838228,-867.841628,-194.726409,-2306.980704,-820.855918
10021.221219,48.347628,9.273850,1.050132,-205.393248,-2306.239226,-651.304791,212.376505,-2411.837523,-688.666555
10021.221219,48.347628,9.273850,1.050132,-179.565494,-2313.590529,-766.220184,409.249013,-2440.785900,-807.631818
10021.221219,48.347628,9.273850,1.050132,-86.260150,-2335.371015,-474.050918,450.280052,-2441.001216,-491.301034
10021.221219,48.347628,9.273850,1.050132,263.722594,-2412.120337,-451.184008,-187.312033,-2301.875693,-426.610432
10021.221219,48.347628,9.273850,1.050132,191.308096,-2391.708200,-364.791247,-190.735929,-2294.164701,-353.959376
10021.221219,48.347628,9.273850,1.050132,-75.556316,-2334.945513,-426.945257,457.412682,-2438.930922,-449.072024
10021.221219,48.347628,9.273850,1.050132,-179.924672,-2301.824596,-398.524893,261.613173,-2409.089331,-416.820101
10021.254592,48.338010,9.242115,1.055799,-1159.335337,-1782.139855,-1136.553387,-810.815420,-2042.727646,-794.043624
10021.254592,48.338010,9.242115,1.055799,-731.203252,-2086.208912,-576.263974,-992.911304,-1934.259570,-768.770723
10021.254592,48.338010,9.242115,1.055799,-994.299996,-1920.606845,-391.044896,-605.546086,-2140.555397,-437.128622
10021.254592,48.338010,9.242115,1.055799,-613.074382,-2137.742143,-446.551719,-993.759515,-1922.368451,-405.431202
10021.254592,48.338010,9.242115,1.055799,-984.758096,-1922.047951,-347.531344,-550.730500,-2162.618958,-400.878141
10021.254592,48.338010,9.242115,1.055799,-522.284587,-2122.175452,-46.679487,-966.164288,-1881.295726,-41.197659
10021.254592,48.338010,9.242115,1.055799,483.587923,-2447.332514,-877.090756,-7.922485,-2360.527816,-849.137786
10021.254592,48.338010,9.242115,1.055799,484.561079,-2445.384008,-913.885680,-16.520450,-2356.462246,-884.241454
10021.254592,48.338010,9.242115,1.055799,-80.787533,-2343.568942,-781.030994,469.177455,-2448.312342,-816.574586
10021.254592,48.338010,9.242115,1.055799,-206.272061,-2307.067080,-657.318897,206.808743,-2411.607736,-697.797249
10021.254592,48.338010,9.242115,1.055799,-171.980790,-2306.903635,-419.534794,275.716219,-2414.461821,-448.415017
10021.254592,48.338010,9.242115,1.055799,355.526944,-2427.794176,-464.880437,-193.114598,-2301.654647,-436.365783
10021.254592,48.338010,9.242115,1.055799,-74.172270,-2339.996607,-481.181848,463.431921,-2443.361974,-498.611263
10021.254592,48.338010,9.242115,1.055799,-37.567369,-2351.983215,-865.237374,492.445832,-2447.013454,-900.153047
10021.254592,48.338010,9.242115,1.055799,193.821056,-2393.209392,-369.842235,-183.955057,-2297.220833,-355.447590
10021.254592,48.338010,9.242115,1.055799,-177.472297,-2303.479957,-399.520731,259.062735,-2409.114774,-416.004595
10021.287961,48.331148,9.207470,1.061972,-692.296739,-2103.041720,-559.791536,-1041.234039,-1899.691574,-831.261968
10021.287961,48.331148,9.207470,1.061972,-996.569310,-1918.530027,-393.262241,-611.867960,-2134.683071,-439.628293
10021.287961,48.331148,9.207470,1.061972,-611.149126,-2136.146322,-454.242847,-985.135936,-1927.195050,-407.107322
10021.287961,48.331148,9.207470,1.061972,-983.083180,-1922.952246,-354.298776,-601.518378,-2136.206970,-401.324227
10021.287961,48.331148,9.207470,1.061972,-523.209930,-2118.440943,-49.198562,-970.935074,-1877.463857,-43.336232
10021.287961,48.331148,9.207470,1.061972,497.124385,-2438.222691,-922.085458,-12.223289,-2351.312909,-894.322989
10021.287961,48.331148,9.207470,1.061972,-200.938196,-2299.748891,-856.373523,305.053766,-2415.294511,-902.880264
10021.287961,48.331148,9.207470,1.061972,486.645820,-2439.154185,-888.046571,-22.156087,-2350.857949,-856.140076
10021.287961,48.331148,9.207470,1.061972,433.158720,-2437.030512,-797.276327,-24.372131,-2353.415745,-767.915185
10021.287961,48.331148,9.207470,1.061972,-80.550715,-2337.935317,-790.116588,477.050393,-2440.990945,-823.363559
10021.287961,48.331148,9.207470,1.061972,360.408340,-2421.138697,-470.132935,-187.172725,-2298.605862,-440.433130
10021.287961,48.331148,9.207470,1.061972,-180.458437,-2303.505683,-480.284315,318.561626,-2417.494011,-505.299515
10021.287961,48.331148,9.207470,1.061972,-175.824784,-2298.987344,-403.053840,269.334195,-2404.008568,-422.039757
10021.287961,48.331148,9.207470,1.061972,194.727376,-2386.735390,-373.856325,-182.110242,-2292.834879,-358.950312
10021.287961,48.331148,9.207470,1.061972,-179.069720,-2300.022735,-426.860673,285.822079,-2409.175550,-454.515513
10021.321338,48.325073,9.172145,1.067575,-612.427989,-2129.938130,-456.574294,-993.678903,-1919.958053,-412.790524
10021.321338,48.325073,9.172145,1.067575,-1001.375648,-1913.729306,-398.712986,-604.785191,-2132.717926,-447.184260
10021.321338,48.325073,9.172145,1.067575,-694.219213,-2097.332078,-566.729007,-940.294080,-1964.525375,-753.996645
